Wine Consumption Per Capita in Serbia,
,
Date,Liters of Pure Alcohol
2019,1.61
2018,1.72
2017,1.72
2016,1.70
2015,1.60
2014,1.76
2013,2.41
2012,3.02
2011,2.72
2010,3.05
2009,4.01
2008,3.34
2007,3.01
2006,2.36
,
Source: World Health Organization,
Curated and published by NationMaster at:,
https://www.nationmaster.com/nmx/timeseries/serbia-wine-consumption-per-capita,
