Wine Consumption Per Capita in Andorra,
,
Date,Liters of Pure Alcohol
2019,3.62
2018,3.69
2017,3.96
2016,4.03
2015,4.12
2014,4.13
2013,4.61
2012,4.73
2011,4.73
2010,4.75
2009,4.87
2008,4.91
2007,5.19
2006,5.57
2005,5.64
2004,5.90
2003,5.98
2002,6.26
2001,6.40
2000,6.52
,
Source: World Health Organization,
Curated and published by NationMaster at:,
https://www.nationmaster.com/nmx/timeseries/andorra-wine-consumption-per-capita,
